pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_eqt,st_spectype,st_rad,st_mass,ra,dec,sy_dist
WASP-183 b,WASP-183,1,1,1,Transit,2019,4.1117771,0.04632,0.00075,-0.00075,0,16.477,1.47,159.55066,0.502,1111,G9,0.87,0.78,163.7888521,-0.7370663,325.377
WASP-184 b,WASP-184,1,1,1,Transit,2019,5.1817,0.0627,0.0012,-0.0012,0,14.908,1.33,181.1631,0.57,1480,G0 V,1.65,1.23,209.51701,-30.348153,663.231
WASP-185 b,WASP-185,1,1,1,Transit,2019,9.38755,0.0904,0.0017,-0.0017,0,14.011,1.25,311.4734,0.98,1160,G0 V,1.5,1.12,214.0595791,-19.5423062,279.35
WASP-186 b,WASP-186,1,1,1,Transit,2020,5.026799,0.06,0.0012,-0.0013,0,12.442,1.11,1341.2426,4.22,,F,1.47,1.22,18.9953122,21.6169065,278.514
WASP-187 b,WASP-187,1,1,1,Transit,2020,5.147878,0.0653,0.0013,-0.0013,0,18.383,1.64,254.264,0.8,,F,2.83,1.54,17.47474,25.6816494,371.414
WASP-189 b,WASP-189,1,1,1,Transit,2020,2.724033,0.05053,0.00098,-0.00098,0,18.147,1.619,632.47853,1.99,3353,,2.36,2.03,225.686732,-3.0314874,99.731
WASP-19 b,WASP-19,1,1,1,Transit,2009,0.78883852,0.01652,0.0005,-0.00056,0,15.861,1.415,366.77398,1.154,2113,,1.01,0.96,148.4167672,-45.6591078,268.325
WASP-19 b,WASP-19,0,1,1,Transit,2009,0.78883899,0.01634,0.00024,-0.00024,0,15.603,1.392,339.76027,1.069,2520,,1,0.9,148.4167672,-45.6591078,268.325
WASP-19 b,WASP-19,0,1,1,Transit,2009,0.7888396,0.01649,0.00053,-0.00056,0,14.684,1.31,367.72931,1.157,,,0.94,0.96,148.4167672,-45.6591078,268.325
WASP-19 b,WASP-19,0,1,1,Transit,2009,0.78884,0.01655,0.00013,-0.00013,0,15.536,1.386,371.21,1.168,2050,,0.99,0.97,148.4167672,-45.6591078,268.325
WASP-19 b,WASP-19,0,1,1,Transit,2009,0.788839,0.01653,0.00046,-0.00046,0,15.424,1.376,370.27195,1.165,2058,,0.99,0.97,148.4167672,-45.6591078,268.325
WASP-19 b,WASP-19,0,1,1,Transit,2009,0.78883942,0.01616,0.00027,-0.00027,0,15.637,1.395,354.06262,1.114,2067,,1,0.9,148.4167672,-45.6591078,268.325
WASP-190 b,WASP-190,1,1,1,Transit,2019,5.367753,0.0663,0.0008,-0.0008,0,12.89,1.15,317.83,1,1500,F6 IV-V,1.6,1.35,7.7095292,-40.5734613,542.251
WASP-192 b,WASP-192,1,1,1,Transit,2019,2.8786765,0.0408,0.0008,-0.0008,0,13.787,1.23,731.009,2.3,1620,G0 V,1.32,1.09,223.6587187,-38.7445469,508.885
WASP-193 b,WASP-193,1,1,1,Transit,2023,6.2463345,0.0676,0.0015,-0.0015,0,16.41,1.464,44.17815,0.139,1254,F9,1.24,1.06,164.3491401,-29.9971229,362.087
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.152226,0.03138,0.0013,-0.00154,0,12.005,1.071,290.802,0.915,1304,,0.84,0.89,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,1,2,1,Transit,2007,2.152175,0.03144,0.00088,-0.00087,0,12.117,1.081,295.89973,0.931,1311,,0.87,0.9,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.1522254,0.0307,0.0013,-0.0015,0,12.072,1.077,275.24078,0.866,,K1,0.82,0.84,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.15222144,0.03092,0.0006,-0.0006,0,11.915,1.063,279.6904,0.88,1286,,0.82,0.85,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.15222144,0.03033,0.00074,-0.00074,0,11.691,1.043,269.20201,0.847,1281,,0.81,0.8,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.152226,0.0307,0.0011,-0.0011,0,10.705,0.955,279.68,0.88,,K1 V,0.78,0.79,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.15226,0.03138,0.00142,-0.00142,0,12.52,1.117,290.484,0.914,1300,,0.84,0.89,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.15222144,0.03033,0.00074,-0.00074,0,11.691,1.043,269.20201,0.847,1281,,0.81,0.8,307.7255587,6.4293305,153.242
WASP-2 b,WASP-2,0,2,1,Transit,2007,2.15222163,0.0314,0.0013,-0.0015,0,12.005,1.071,293.99275,0.925,,,0.84,0.89,307.7255587,6.4293305,153.242
WASP-20 b,WASP-20,0,2,1,Transit,2015,4.8996284,0.05999,0.00069,-0.00068,0,16.388,1.462,98.84513,0.311,,,1.39,1.2,5.1605621,-23.9357894,211.877
WASP-20 b,WASP-20,1,2,1,Transit,2015,4.8996284,0.06,0.00069,-0.00069,0,16.388,1.462,98.841,0.311,1379,F9,1.39,1.2,5.1605621,-23.9357894,211.877
WASP-21 b,WASP-21,0,1,1,Transit,2010,4.322506,0.0516,0.0023,-0.0023,0,14.157,1.263,93.75985,0.295,1340,,1.19,0.98,347.4928024,18.3961597,258.426
WASP-21 b,WASP-21,0,1,1,Transit,2010,4.3225126,0.05212,0.00051,-0.00052,0,11.994,1.07,94.39551,0.297,,,1.06,1.01,347.4928024,18.3961597,258.426
WASP-21 b,WASP-21,1,1,1,Transit,2010,4.322482,0.052,0.00041,-0.00044,0,11.99,1.07,95.345,0.3,,G3 V,,,347.4928024,18.3961597,258.426
WASP-22 b,WASP-22,0,1,1,Transit,2010,3.5327313,0.047,0.00036,-0.00037,0,12.98,1.158,181.1631,0.57,,,1.22,1.11,52.8180374,-23.8197924,317.652
WASP-22 b,WASP-22,0,1,1,Transit,2010,3.53269,0.0468,0.0004,-0.0004,0,12.554,1.12,177.9848,0.56,1430,G1 V,1.13,1.1,52.8180374,-23.8197924,317.652
WASP-22 b,WASP-22,0,1,1,Transit,2010,3.5327313,0.04698,0.00037,-0.00037,0,12.98,1.158,186.876,0.588,,,1.22,1.11,52.8180374,-23.8197924,317.652
WASP-22 b,WASP-22,0,1,1,Transit,2010,3.53273064,0.0489,0.001,-0.0004,0,13.44,1.199,196.10111,0.617,1502,,1.25,1.25,52.8180374,-23.8197924,317.652
WASP-23 b,WASP-23,1,1,1,Transit,2010,2.9444256,0.0376,0.0016,-0.0024,0,10.783,0.962,280.95,0.884,,,0.77,0.78,101.1275033,-42.7622296,207.49
WASP-23 b,WASP-23,0,1,1,Transit,2010,2.94443,0.037,0.0019,-0.0022,0,10.783,0.962,279.37257,0.879,,,0.77,0.78,101.1275033,-42.7622296,207.49
WASP-24 b,WASP-24,0,3,1,Transit,2010,2.34121242,0.03651,0.00028,-0.00028,0,14.571,1.3,340.382,1.071,,,1.33,1.18,227.2154975,2.343286,322.114
WASP-24 b,WASP-24,0,3,1,Transit,2010,2.3412217,0.03607,0.00044,-0.00045,0,14.572,1.3,336.8998,1.06,,,1.33,1.15,227.2154975,2.343286,322.114
WASP-24 b,WASP-24,0,3,1,Transit,2010,2.3412217,0.03635,0.00079,-0.00079,0,14.605,1.303,352.47347,1.109,1772,,1.32,1.17,227.2154975,2.343286,322.114
WASP-25 b,WASP-25,0,1,1,Transit,2010,3.7648327,0.04819,0.00058,-0.00058,0,13.978,1.247,190.06234,0.598,1210,,0.92,1.05,195.3597581,-27.5222273,211.416
WASP-25 b,WASP-25,0,1,1,Transit,2010,3.7648327,0.04738,0.00047,-0.00047,0,13.675,1.22,182.43442,0.574,,,0.92,1,195.3597581,-27.5222273,211.416
WASP-25 b,WASP-25,0,1,1,Transit,2010,3.764825,0.0473,0.0004,-0.0004,0,13.675,1.22,184.3414,0.58,,,0.92,1,195.3597581,-27.5222273,211.416
WASP-25 b,WASP-25,0,1,1,Transit,2010,3.764825,0.0473,0.0004,-0.0004,0,13.675,1.22,184.334,0.58,,,0.92,1,195.3597581,-27.5222273,211.416
WASP-26 b,WASP-26,0,2,1,Transit,2010,2.7566004,0.03985,0.00033,-0.00033,0,14.359,1.281,326.715,1.028,,,1.3,1.11,4.6030424,-15.2674044,252.759
WASP-26 b,WASP-26,0,2,1,Transit,2010,2.7566,0.04,0.0003,-0.0003,0,14.796,1.32,324.18498,1.02,1660,G0,1.34,1.12,4.6030424,-15.2674044,252.759
WASP-26 b,WASP-26,0,2,1,Transit,2010,2.7565972,0.03997,0.00035,-0.00036,0,14.796,1.32,329.90754,1.038,,,1.34,1.12,4.6030424,-15.2674044,252.759
WASP-26 b,WASP-26,0,2,1,Transit,2010,2.7565972,0.03966,0.00056,-0.00056,0,13.63,1.216,324.1866,1.02,1650,,1.28,1.09,4.6030424,-15.2674044,252.759
WASP-28 b,WASP-28,1,1,1,Transit,2014,3.40883495,0.0442,0.001,-0.001,0,13.664,1.219,282.54945,0.889,1456,,1.08,0.99,353.6162694,-1.5799849,348.494
WASP-28 b,WASP-28,0,1,1,Transit,2014,3.40884,0.0445,0.0004,-0.0004,0,15.177,1.354,285.717,0.899,1473,F8,1.12,1.01,353.6162694,-1.5799849,348.494
WASP-28 b,WASP-28,0,1,1,Transit,2014,3.4088387,0.04464,0.00073,-0.00073,0,14.011,1.25,294.62841,0.927,,,1.08,,353.6162694,-1.5799849,348.494
WASP-28 b,WASP-28,0,1,1,Transit,2014,3.40883,0.04465,0.00073,-0.00074,0,13.597,1.213,287.95398,0.906,,,1.09,1.02,353.6162694,-1.5799849,348.494
WASP-28 b,WASP-28,0,1,1,Transit,2014,3.40883,0.04469,0.00076,-0.00076,0,13.597,1.213,288.26,0.907,1468,F8,1.09,1.02,353.6162694,-1.5799849,348.494
WASP-29 b,WASP-29,0,1,1,Transit,2010,3.9227186,0.04565,0.0006,-0.00062,0,8.698,0.776,77.55052,0.244,970,,0.81,,357.8791976,-39.9071215,87.5953
WASP-29 b,WASP-29,0,1,1,Transit,2010,3.922727,0.0457,0.0006,-0.0006,0,8.878,0.792,77.547,0.244,,,0.81,0.82,357.8791976,-39.9071215,87.5953
WASP-29 b,WASP-29,0,1,1,Transit,2010,3.9227186,0.04566,0.0006,-0.00062,0,8.878,0.792,77.86835,0.245,,,0.81,0.82,357.8791976,-39.9071215,87.5953
WASP-3 b,WASP-3,0,3,1,Transit,2007,1.8468373,0.03185,0.00088,-0.00088,0,15.872,1.416,645.1949,2.03,2020,,1.37,1.26,278.6317411,35.6614312,231.161
WASP-3 b,WASP-3,0,3,1,Transit,2007,1.846835,0.03151,0.0015,-0.000987,0,14.5,1.29,559.357,1.76,,,1.36,1.26,278.6317411,35.6614312,231.161
WASP-3 b,WASP-3,0,3,1,Transit,2007,1.8468355,0.0315,0.0003,-0.0003,0,15.693,1.4,629.3034,1.98,,,1.36,1.23,278.6317411,35.6614312,231.161
WASP-3 b,WASP-3,0,3,1,Transit,2007,1.846835,0.03187,0.00088,-0.00088,0,16.298,1.454,654.7298,2.06,2028,,1.38,1.26,278.6317411,35.6614312,231.161
WASP-3 b,WASP-3,0,3,1,Transit,2007,1.846834,0.0317,0.0005,-0.001,0,14.684,1.31,559.3808,1.76,1960,,1.31,1.24,278.6317411,35.6614312,231.161
WASP-3 b,WASP-3,0,3,1,Transit,2007,1.8468351,0.03182,0.0008,-0.00085,0,15.872,1.416,600.6987,1.89,,,1.37,1.26,278.6317411,35.6614312,231.161
WASP-31 b,WASP-31,0,1,1,Transit,2010,3.405909,0.04657,0.00034,-0.00034,0,17.228,1.537,151.92274,0.478,,,1.24,1.16,169.4388603,-19.0547781,383.829
WASP-31 b,WASP-31,0,1,1,Transit,2010,3.405886,0.04663,0.00034,-0.00034,0,17.363,1.549,155.41887,0.489,,,1.25,1.17,169.4388603,-19.0547781,383.829
WASP-31 b,WASP-31,1,1,1,Transit,2010,3.4059096,0.04659,0.00035,-0.00035,0,17.363,1.549,151.916,0.478,,,1.25,1.16,169.4388603,-19.0547781,383.829
WASP-32 b,WASP-32,0,1,1,Transit,2010,2.7186591,0.03904,0.00062,-0.00061,0,12.33,1.1,1109.2267,3.49,,,1.09,1.07,3.9617073,1.2005122,275.994
WASP-32 b,WASP-32,0,1,1,Transit,2010,2.718659,0.0394,0.0003,-0.0003,0,13.227,1.18,1144.14,3.6,,,1.11,1.1,3.9617073,1.2005122,275.994
WASP-33 b,WASP-33,0,2,1,Transit,2010,1.21987016,0.0259,0.0005,-0.0005,0,18.82,1.679,1042.4824,3.28,2723,,,,36.7127375,37.5504441,121.944
WASP-33 b,WASP-33,0,2,1,Transit,2010,1.2198669,0.02555,0.00017,-0.00017,0,16.78,1.497,1303,4.1,,,1.44,1.5,36.7127375,37.5504441,121.944
WASP-33 b,WASP-33,1,2,1,Transit,2010,1.21987,0.0239,0.00063,-0.00063,0,17.856,1.593,665.21819,2.093,2782,,1.44,1.5,36.7127375,37.5504441,121.944
WASP-34 b,WASP-34,0,1,1,Transit,2010,4.3176782,0.0524,0.0004,-0.0004,0,13.675,1.22,187.51,0.59,1250,,0.93,1.01,165.3993679,-23.8609457,132.096
WASP-34 b,WASP-34,0,1,1,Transit,2010,4.3176782,0.0521,0.0012,-0.0012,0,13.675,1.22,185.29489,0.583,,,0.93,1.01,165.3993679,-23.8609457,132.096
WASP-35 b,WASP-35,0,1,1,Transit,2011,3.161575,0.04313,0.0004,-0.00041,0,14.796,1.32,222.79883,0.701,,,1.09,1.07,76.0818912,-6.2297801,202.218
WASP-35 b,WASP-35,0,1,1,Transit,2011,3.161575,0.04317,0.00033,-0.00033,0,14.796,1.32,228.828,0.72,,,1.09,1.07,76.0818912,-6.2297801,202.218
WASP-36 b,WASP-36,0,2,1,Transit,2011,1.5373639,0.02641,0.00026,-0.00026,0,14.908,1.33,729.41985,2.295,,,0.96,,131.5803897,-8.0269855,386.346
WASP-36 b,WASP-36,0,2,1,Transit,2011,1.5373653,0.02643,0.00025,-0.00027,0,14.359,1.281,729.73768,2.296,,,0.95,1.04,131.5803897,-8.0269855,386.346
WASP-36 b,WASP-36,0,2,1,Transit,2011,1.5373653,0.02643,0.00026,-0.00026,0,14.359,1.281,731.932,2.303,,,0.95,1.04,131.5803897,-8.0269855,386.346
WASP-36 b,WASP-36,1,2,1,Transit,2011,1.53736596,0.02677,0.00028,-0.00028,0,14.874,1.327,750.39663,2.361,1733,,0.98,1.08,131.5803897,-8.0269855,386.346
WASP-36 b,WASP-36,0,2,1,Transit,2011,1.53736423,0.02643,0.00026,-0.00026,0,14.359,1.281,726.55938,2.286,1724,,,,131.5803897,-8.0269855,386.346
WASP-37 b,WASP-37,0,1,1,Transit,2010,3.577469,0.0447,0.0018,-0.002,0,13.002,1.16,546.6676,1.72,,,1,0.93,221.9438866,1.0650227,392.791
WASP-37 b,WASP-37,1,1,1,Transit,2010,3.577469,0.0446,0.0019,-0.0019,0,13.002,1.16,572.07,1.8,,,1,0.93,221.9438866,1.0650227,392.791
WASP-38 b,WASP-38,0,1,1,Transit,2010,6.871815,0.07584,0.0008,-0.00082,0,12.218,1.09,841.61384,2.648,,,1.35,1.23,243.9597194,10.0324103,136.24
WASP-38 b,WASP-38,0,1,1,Transit,2010,6.871815,0.07522,0.00074,-0.00075,0,12.263,1.094,855.245,2.691,,,1.33,1.2,243.9597194,10.0324103,136.24
WASP-38 b,WASP-38,0,1,1,Transit,2010,6.87188,0.0758,0.0008,-0.0008,0,12.218,1.09,861.3193,2.71,,,1.35,1.23,243.9597194,10.0324103,136.24
WASP-38 b,WASP-38,0,1,1,Transit,2010,6.9,0.076,,,0,12.3,1.1,858.1,2.7,1250,F8 V,,,243.9597194,10.0324103,136.24
WASP-39 b,WASP-39,0,1,1,Transit,2011,4.055259,0.0486,0.0005,-0.0005,0,14.235,1.27,88.989,0.28,,,0.9,0.93,217.3266477,-3.4444994,213.982
WASP-39 b,WASP-39,0,1,1,Transit,2011,4.0552765,0.04858,0.00052,-0.00052,0,14.93,1.332,89.94589,0.283,,,0.92,,217.3266477,-3.4444994,213.982
WASP-39 b,WASP-39,0,1,1,Transit,2011,4.0552941,0.04828,0.00082,-0.00082,0,14.336,1.279,89.31023,0.281,1166,,0.94,0.91,217.3266477,-3.4444994,213.982
WASP-39 b,WASP-39,0,1,1,Transit,2011,4.0552947,0.04859,0.00051,-0.00053,0,14.235,1.27,87.40325,0.275,,,0.9,0.93,217.3266477,-3.4444994,213.982
WASP-4 b,WASP-4,0,1,1,Transit,2007,1.33823162,0.02287,0.00009,-0.00009,0,14.908,1.33,371.8611,1.17,,,0.92,0.89,353.5629149,-42.0617794,267.206
WASP-4 b,WASP-4,0,1,1,Transit,2007,1.33823144,0.02318,0.00046,-0.00046,0,15.289,1.364,396.96967,1.249,1673,,0.91,0.93,353.5629149,-42.0617794,267.206
WASP-4 b,WASP-4,0,1,1,Transit,2007,1.3382315,0.02329,0.00077,-0.00035,0,15.368,1.371,409.68287,1.289,1662,,0.91,0.94,353.5629149,-42.0617794,267.206
WASP-4 b,WASP-4,0,1,1,Transit,2007,1.3382315,0.02307,0.00059,-0.00059,0,15.211,1.357,393.15571,1.237,1661,,0.91,0.91,353.5629149,-42.0617794,267.206
WASP-4 b,WASP-4,0,1,1,Transit,2007,1.33823187,0.02312,0.00033,-0.00033,0,15.838,1.413,393.139,1.237,,,0.89,0.97,353.5629149,-42.0617794,267.206
WASP-4 b,WASP-4,0,1,1,Transit,2007,1.3382299,0.0232,0.00044,-0.00045,0,15.031,1.341,397.2875,1.25,,G8,0.9,0.93,353.5629149,-42.0617794,267.206
WASP-4 b,WASP-4,1,1,1,Transit,2007,1.33823147,0.0226,0.0007,-0.0008,0,14.807,1.321,376.94638,1.186,,,0.89,0.86,353.5629149,-42.0617794,267.206
WASP-41 b,WASP-41,0,1,2,Transit,2012,3.05240154,0.041,0.0005,-0.0005,0,13.204,1.178,310.51991,0.977,1242,,0.89,0.99,190.6188034,-30.6398176,163.371
WASP-41 b,WASP-41,0,1,2,Transit,2012,3.052404,0.04,0.001,-0.001,0,13.227,1.18,298.7602,0.94,1244,,0.87,0.93,190.6188034,-30.6398176,163.371
WASP-41 b,WASP-41,0,1,2,Transit,2012,3.052401,0.0402,0.0005,-0.0005,0,13.451,1.2,292.391,0.92,,,0.9,0.93,190.6188034,-30.6398176,163.371
WASP-41 b,WASP-41,0,1,2,Transit,2012,3.052401,0.04022,0.00044,-0.00044,0,13.451,1.2,299.07803,0.941,,,0.9,0.93,190.6188034,-30.6398176,163.371
WASP-41 c,WASP-41,1,1,2,Radial Velocity,2015,421,1.07,0.03,-0.03,0,,,1010.6994,3.18,241,,0.87,0.93,190.6188034,-30.6398176,163.371
WASP-42 b,WASP-42,0,1,1,Transit,2012,4.9816872,0.0548,0.0017,-0.0017,0,12.106,1.08,158.908,0.5,,,0.86,0.88,192.981203,-42.0736165,177.291
WASP-42 b,WASP-42,1,1,1,Transit,2012,4.9816819,0.0561,0.0012,-0.0012,0,12.576,1.122,167.49641,0.527,1021,,0.89,0.95,192.981203,-42.0736165,177.291
WASP-42 b,WASP-42,0,1,1,Transit,2012,4.9816872,0.0548,0.0017,-0.0018,0,11.915,1.063,159.23283,0.501,,,0.85,0.88,192.981203,-42.0736165,177.291
WASP-43 b,WASP-43,0,1,1,Transit,2011,0.81347398,0.01504,0.00029,-0.00029,0,11.276,1.006,635.02434,1.998,1427,,0.65,0.69,154.9081869,-9.8064431,86.7467
WASP-43 b,WASP-43,1,1,1,Transit,2011,0.813475,0.0142,0.0004,-0.0004,0,10.424,0.93,565.714,1.78,,,0.6,0.58,154.9081869,-9.8064431,86.7467
WASP-43 b,WASP-43,0,1,1,Transit,2011,0.81347437,0.01528,0.00017,-0.00018,0,11.613,1.036,651.5515,2.05,,,0.67,0.72,154.9081869,-9.8064431,86.7467
WASP-43 b,WASP-43,0,1,1,Transit,2011,0.8,0.014,,,0,10.42,0.93,572.1,1.8,1350,K7 V,,,154.9081869,-9.8064431,86.7467
WASP-44 b,WASP-44,0,1,1,Transit,2011,2.4238039,0.03473,0.00041,-0.00041,0,12.778,1.14,282.539,0.889,,,0.93,0.95,3.9032733,-11.9382645,364.512
WASP-44 b,WASP-44,0,1,1,Transit,2011,2.423812,0.03443,0.00099,-0.00099,0,10.985,0.98,275.55861,0.867,1304,,,,3.9032733,-11.9382645,364.512
WASP-44 b,WASP-44,1,1,1,Transit,2011,2.423804,0.03453,0.00065,-0.00065,0,12.33,1.1,276.5121,0.87,1337,G8 V,0.91,0.94,3.9032733,-11.9382645,364.512
WASP-44 b,WASP-44,0,1,1,Transit,2011,2.4238133,0.03474,0.0004,-0.00043,0,12.778,1.14,279.05474,0.878,,,0.93,0.95,3.9032733,-11.9382645,364.512
WASP-45 b,WASP-45,0,2,1,Transit,2011,3.1260876,0.04054,0.00087,-0.00093,0,13.002,1.16,318.78349,1.003,,,0.94,0.91,5.2377567,-35.998465,211.196
WASP-45 b,WASP-45,0,2,1,Transit,2011,3.1260876,0.04054,0.0009,-0.0009,0,13.002,1.16,320.041,1.007,,,0.94,0.91,5.2377567,-35.998465,211.196
WASP-45 b,WASP-45,0,2,1,Transit,2011,3.126096,0.0405,0.001,-0.001,0,11.119,0.992,318.46566,1.002,1170,K2 V,0.92,0.9,5.2377567,-35.998465,211.196
WASP-45 b,WASP-45,1,2,1,Transit,2011,3.126089,0.03963,0.00114,-0.00112,0,10.604,0.946,306.38812,0.964,1153,,0.85,0.85,5.2377567,-35.998465,211.196
WASP-46 b,WASP-46,1,1,1,Transit,2011,1.43036763,0.02335,0.00072,-0.00072,0,13.159,1.174,607.0553,1.91,1636,G6 V,0.86,0.83,318.7370122,-55.8718634,375.31
WASP-46 b,WASP-46,0,1,1,Transit,2011,1.43037,0.02448,0.00028,-0.00028,0,14.684,1.31,667.733,2.101,,,0.92,0.96,318.7370122,-55.8718634,375.31
WASP-46 b,WASP-46,0,1,1,Transit,2011,1.43037,0.02334,0.00061,-0.00065,0,13.159,1.174,603.877,1.9,,,0.86,0.83,318.7370122,-55.8718634,375.31
WASP-47 b,WASP-47,0,1,4,Transit,2012,4.16071,0.052,0.011,-0.011,0,12.9,1.15,383,1.21,,,1.16,1.11,331.203092,-12.019067,264.78
WASP-47 b,WASP-47,0,1,4,Transit,2012,4.1591409,0.051,0.001,-0.001,0,,,359.1479,1.13,1275,,1.15,1.03,331.203092,-12.019067,264.78
WASP-47 b,WASP-47,0,1,4,Transit,2012,4.1591399,0.052,0.0006,-0.0006,0,12.89,1.15,362.311,1.14,,,1.15,1.08,331.203092,-12.019067,264.78
WASP-47 c,WASP-47,0,1,4,Radial Velocity,2015,580.7,1.41,0.3,-0.3,0,,,500,1.57,,,1.16,1.11,331.203092,-12.019067,264.78
WASP-47 c,WASP-47,0,1,4,Radial Velocity,2015,572,1.36,0.04,-0.04,0,,,394.1092,1.24,247,,1.15,1.03,331.203092,-12.019067,264.78
WASP-47 c,WASP-47,0,1,4,Radial Velocity,2015,588.5,1.393,0.014,-0.014,0,,,398.2,1.25287,,,1.14,1.04,331.203092,-12.019067,264.78
WASP-47 d,WASP-47,0,1,4,Transit,2015,9.095,0.088,0.019,-0.019,0,3.71,0.331,16.8,0.05286,,,1.16,1.11,331.203092,-12.019067,264.78
WASP-47 e,WASP-47,0,1,4,Transit,2015,0.789636,0.0173,0.0038,-0.0038,0,1.82,0.162,9.1,0.02863,,,1.16,1.11,331.203092,-12.019067,264.78
WASP-48 b,WASP-48,0,1,1,Transit,2011,2.14363544,0.0332,0.00078,-0.00078,0,15.65,1.396,288,0.907,1956,,1.52,1.06,291.1623865,55.4730273,454.144
WASP-48 b,WASP-48,0,1,1,Transit,2011,2.14363592,0.0344,0.0026,-0.0026,0,18.719,1.67,312.74472,0.984,2035,,,,291.1623865,55.4730273,454.144
WASP-48 b,WASP-48,0,1,1,Transit,2011,2.143634,0.03449,0.00047,-0.00049,0,18.719,1.67,327.68273,1.031,,,1.75,1.19,291.1623865,55.4730273,454.144
WASP-48 b,WASP-48,0,1,1,Transit,2011,2.143634,0.03444,0.00045,-0.00045,0,18.719,1.67,311.46,0.98,,,1.75,1.19,291.1623865,55.4730273,454.144
WASP-49 b,WASP-49,0,2,1,Transit,2012,2.7817387,0.0379,0.001,-0.0011,0,12.498,1.115,126.81417,0.399,,,0.98,0.94,91.0897193,-16.9653901,194.553
WASP-49 b,WASP-49,0,2,1,Transit,2012,2.7817387,0.0379,0.0011,-0.0011,0,12.498,1.115,120.135,0.378,,,0.98,0.94,91.0897193,-16.9653901,194.553
WASP-49 b,WASP-49,0,2,1,Transit,2012,2.7817362,0.03873,0.0013,-0.0013,0,13.428,1.198,126.81417,0.399,1400,G6 V,1.04,1,91.0897193,-16.9653901,194.553
WASP-5 b,WASP-5,0,1,1,Transit,2008,1.6284246,0.02729,0.00056,-0.00056,0,13.126,1.171,520.28771,1.637,1732,,1.08,1.02,359.3490277,-41.2772202,309.137
WASP-5 b,WASP-5,0,1,1,Transit,2008,1.6284246,0.02714,0.00054,-0.00054,0,13.047,1.164,497.40395,1.565,1732,,1.08,1,359.3490277,-41.2772202,309.137
WASP-5 b,WASP-5,1,1,1,Transit,2008,1.6284279,0.0267,0.0012,-0.0008,0,12.184,1.087,502.15,1.58,1706,,1.03,0.96,359.3490277,-41.2772202,309.137
WASP-5 b,WASP-5,0,1,1,Transit,2008,1.6284296,0.02683,0.00088,-0.00075,0,12.218,1.09,502.15,1.58,1753,G4 V,1.03,0.97,359.3490277,-41.2772202,309.137
WASP-5 b,WASP-5,0,1,1,Transit,2008,1.62843142,0.02702,0.00059,-0.00059,0,13.081,1.167,498.336,1.568,,,1.08,1,359.3490277,-41.2772202,309.137
WASP-5 b,WASP-5,0,1,1,Transit,2008,1.62842953,0.02739,0.00039,-0.00039,0,13.171,1.175,505.3497,1.59,,,1.09,1.03,359.3490277,-41.2772202,309.137
WASP-5 b,WASP-5,0,1,1,Transit,2008,1.6284229,0.02709,0.00056,-0.00059,0,12.778,1.14,494.22565,1.555,,G5,1.06,1,359.3490277,-41.2772202,309.137
WASP-5 b,WASP-5,0,1,1,Transit,2008,1.6284246,0.0274,0.00044,-0.00044,0,13.171,1.175,506.93885,1.595,1753,,1.09,1.03,359.3490277,-41.2772202,309.137
WASP-50 b,WASP-50,1,1,1,Transit,2011,1.9551,0.0293,0.0013,-0.0013,0,13.07,1.166,466.8287,1.4688,1395,,0.84,0.89,43.6880738,-10.8980242,184.848
WASP-50 b,WASP-50,0,1,1,Transit,2011,1.9550938,0.02945,0.00084,-0.00087,0,12.924,1.153,464.0318,1.46,,,0.84,0.89,43.6880738,-10.8980242,184.848
WASP-50 b,WASP-50,0,1,1,Transit,2011,1.9550959,0.02945,0.00085,-0.00085,0,12.924,1.153,466.555,1.468,,,0.84,0.89,43.6880738,-10.8980242,184.848
WASP-52 b,WASP-52,0,1,1,Transit,2012,1.7497835,0.02713,0.00031,-0.00032,0,14.235,1.27,145.88397,0.459,,,0.79,0.87,348.4947931,8.7610793,174.818
WASP-52 b,WASP-52,1,1,1,Transit,2012,1.7497798,0.0272,0.0003,-0.0003,0,14.24,1.27,146.2,0.46,1315,K2 V,0.79,0.87,348.4947931,8.7610793,174.818
WASP-53 b,WASP-53,1,1,2,Transit,2017,3.3098443,0.04101,0.00083,-0.00091,0,12.038,1.074,677.61356,2.132,1053,,0.8,0.84,31.9091639,-20.661843,201.338
WASP-53 c,WASP-53,1,1,2,Radial Velocity,2017,2840,3.73,0.16,-0.14,-1,,,5196.5205,16.35,,,0.8,0.84,31.9091639,-20.661843,201.338
